"university_name","country","base_url","university_eligibility_url","university_scholarship_url","university_fee_url","brochure_link","university_logo","course_name","degree_level","campus","course_category","course_url","course_eligibility_url","course_scholarship_url","course_fee_url","additional_information_link","notes"
"Swinburne University of Technology","Australia","","","","","","","Master of Business Information Systems","Master","","","https://www.swinburne.edu.au/course/postgraduate/master-of-business-information-systems/finance/","https://www.swinburne.edu.au/course/postgraduate/master-of-business-information-systems/finance/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Master of Business Information Systems","Master","","","https://www.swinburne.edu.au/course/postgraduate/master-of-business-information-systems/financial-technologies/","https://www.swinburne.edu.au/course/postgraduate/master-of-business-information-systems/financial-technologies/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Master of Business Information Systems","Master","","","https://www.swinburne.edu.au/course/postgraduate/master-of-business-information-systems/human-resource-management/","https://www.swinburne.edu.au/course/postgraduate/master-of-business-information-systems/human-resource-management/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Master of Business Information Systems","Master","","","https://www.swinburne.edu.au/course/postgraduate/master-of-business-information-systems/international-business/","https://www.swinburne.edu.au/course/postgraduate/master-of-business-information-systems/international-business/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Master of Business Information Systems","Master","","","https://www.swinburne.edu.au/course/postgraduate/master-of-business-information-systems/project-management/","https://www.swinburne.edu.au/course/postgraduate/master-of-business-information-systems/project-management/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Master of Business Information Systems","Master","","","https://www.swinburne.edu.au/course/postgraduate/master-of-business-information-systems/social-impact/","https://www.swinburne.edu.au/course/postgraduate/master-of-business-information-systems/social-impact/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Master of Business Information Systems","Master","","","https://www.swinburne.edu.au/course/postgraduate/master-of-business-information-systems/supply-chain-innovation/","https://www.swinburne.edu.au/course/postgraduate/master-of-business-information-systems/supply-chain-innovation/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Master of Construction and Infrastructure Management","Master","","","https://www.swinburne.edu.au/course/postgraduate/master-of-construction-and-infrastructure-management/","https://www.swinburne.edu.au/course/postgraduate/master-of-construction-and-infrastructure-management/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Master of Construction Management Practice","Master","","","https://www.swinburne.edu.au/course/postgraduate/master-of-construction-management-practice/","https://www.swinburne.edu.au/course/postgraduate/master-of-construction-management-practice/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Master of Counselling","Master","","","https://www.swinburne.edu.au/course/postgraduate/master-of-counselling/","https://www.swinburne.edu.au/course/postgraduate/master-of-counselling/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Master of Counselling","Master","","","https://www.swinburne.edu.au/course/postgraduate/master-of-counselling/couple-counselling/","https://www.swinburne.edu.au/course/postgraduate/master-of-counselling/couple-counselling/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Master of Counselling","Master","","","https://www.swinburne.edu.au/course/postgraduate/master-of-counselling/forensic-counselling/","https://www.swinburne.edu.au/course/postgraduate/master-of-counselling/forensic-counselling/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Master of Counselling","Master","","","https://www.swinburne.edu.au/course/postgraduate/master-of-counselling/human-services-counselling/","https://www.swinburne.edu.au/course/postgraduate/master-of-counselling/human-services-counselling/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Master of Cyber Security","Master","","","https://www.swinburne.edu.au/course/postgraduate/master-of-cyber-security/","https://www.swinburne.edu.au/course/postgraduate/master-of-cyber-security/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Master of Data Science","Master","","","https://www.swinburne.edu.au/course/postgraduate/master-of-data-science/","https://www.swinburne.edu.au/course/postgraduate/master-of-data-science/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Master of Design","Master","","","https://www.swinburne.edu.au/course/postgraduate/master-of-design/","https://www.swinburne.edu.au/course/postgraduate/master-of-design/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Master of Dietetics","Master","","","https://www.swinburne.edu.au/course/postgraduate/master-of-dietetics/","https://www.swinburne.edu.au/course/postgraduate/master-of-dietetics/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Master of Educational Leadership","Master","","","https://www.swinburne.edu.au/course/postgraduate/master-of-educational-leadership/","https://www.swinburne.edu.au/course/postgraduate/master-of-educational-leadership/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Master of Engineering Practice Master of Construction Management Practice","Master","","","https://www.swinburne.edu.au/course/postgraduate/master-of-engineering-practice-master-of-construction-management-practice/","https://www.swinburne.edu.au/course/postgraduate/master-of-engineering-practice-master-of-construction-management-practice/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Master of Engineering Practice","Master","","","https://www.swinburne.edu.au/course/postgraduate/master-of-engineering-practice/","https://www.swinburne.edu.au/course/postgraduate/master-of-engineering-practice/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Master of Engineering Practice","Master","","","https://www.swinburne.edu.au/course/postgraduate/master-of-engineering-practice/advanced-manufacturing/","https://www.swinburne.edu.au/course/postgraduate/master-of-engineering-practice/advanced-manufacturing/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Master of Engineering Practice","Master","","","https://www.swinburne.edu.au/course/postgraduate/master-of-engineering-practice/civil-engineering/","https://www.swinburne.edu.au/course/postgraduate/master-of-engineering-practice/civil-engineering/","","","","Course name from page title / cleaned URL."
